business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,zero_shot_predicted_stars,zero_shot_explaination,few_shot_predicted_stars,few_shot_explaination,cot_predicted_stars,cot_explaination
3byBKds6zEJ6zCDh90bhVg,2012-01-05,bhokMtCUqSO8ey-IF8ufPQ,5,"01/04/2012

I thank Yelp and ATC for giving me the great opportunity to experience a terrific performance of ""Daddy Long Legs,"" ATC's first musical production, at The Herberger Theater tonight!  The two-actor (Megan McGinnis and Robert Adelman Hancock) musical, plus the invisible, but great assets, the orchestra and sound crew, entertained and amazed me w/ their execution of a well-written body of work.  It had comedy, romance, deception, and sorrow, to name a few... what's not to like?  Truly enjoyed McGinnis' impeccable timing, as well.  It is sad that many people pass up the opportunity to watch live theater due to the higher ticket fees, and I cannot fault them-- what's easier to bear: $37 per person plus $3 parking fee, which you may buy at the box office prior to attending the show, or $10 and free parking at the movies (well, at least when you're NOT catching one in downtown PHX)?  However, when you do decide to place the financial investment, you will almost always be rewarded w/ a highly-memorable night, believe you me!  

I had a wonderful time, and I would definitely recommend ""Daddy Long Legs"" to anyone who enjoys great acting and music!  (Much thanks to McGinnis and Hancock for their lovely harmonies-- I cherished them!)",review,0bNXP9quoJEgyVZu9ipGgQ,12,12,8,5.0,"The review is overwhelmingly positive, praising the performance, acting, music, and overall experience. No complaints are mentioned, and the reviewer explicitly recommends the show, indicating a top rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199463, Requested 1102. Please try again in 4m4.079999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, praising the performance, acting, music, and overall experience with no significant complaints, indicating a 5‑star rating."
yJr24Yy1K6bt2G9fX3_zPA,2012-03-01,pgCLr4exBMu_iBFFNiwT5A,4,"In spite of being on the corner of 44th and Camelback it does a good job of insulating you from the traffic and taking you some place else, in this case our dear Communist neighbors to the South.  I like the sampler because it allows you to enjoy the finest island interpretations of pork, beef, and chicken.  Also, no meal is complete without going bananas for the ....well, tostones.

You gotta hand it to those Castro brothers.  They forcefully preside over a country that has a pretty great national cuisine.  Viva La Revolucion!",review,GrSixRnGIxNUJ1Cn5DNX9A,1,2,0,,Error: Unterminated string starting at: line 3 column 18 (char 43),,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199462, Requested 927. Please try again in 2m48.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, praising the location, sampler menu, and tostones, with enthusiastic language and no negative remarks."
vvA3fbps4F9nGlAEYKk_sA,2012-05-04,S9OVpXat8k5YwWCn6FAgXg,1,Disgusting!  Had a Groupon so my daughter and I tried it out.  Very outdated and gaudy 80's style interior made me feel like I was in an episode of Sopranos.  The food itself was pretty bad.  We ordered pretty simple dishes but they just had no flavor at all!  After trying it out I'm positive all the good reviews on here are employees or owners creating them.,review,8AMn6644NmBf96xGO3w6OA,0,1,0,1.0,"The review is overwhelmingly negative, describing the interior as outdated and gaudy, the food as lacking flavor, and accusing other reviews of being fake. The tone is hostile and disappointed, which aligns with a 1‑star rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199460, Requested 896. Please try again in 2m33.792s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",1,"The review is overwhelmingly negative, criticizing both the food and the atmosphere with strong language and no redeeming points."
uKSX1n1RoAzGq4bV8GPHVg,2012-01-29,_vfM-lPC-QPxE-S-QsdSng,2,"I don't often review places on Yelp because of the time commitment and because usually I am just looking for a good bite to eat. This time, though I feel I should if not to balance the ridiculous number of 4 and 5 stars bouncing around for this place.
The food was decent, and the atmosphere OK but seriously, how can this place cost as much as it does ($60+ for two people eating light)?? And how are people fawning all over it? I don't like to complain about a good meal, and indeed this meal was good but I can't seem to justify the cost as compared to most any other place I have tried in Phoenix that would be considered in St. Francis' class. 

I ordered a Hearts of Romaine Salad and a bowl of cauliflower soup. I shared a plate of the baked goat cheese with my guest. Not one of these dishes would have tasted much different had I made them myself from ingredients at the Public Market. Indeed, I have had cauliflower soup at the market that tasted just as good for a fraction of the price.

The service was good, I will say, and for that I would offer a higher rating. But the general ambiance of pretension was more than I could justify, again for a meal I feel like I have had 100 times before. 

In the end I guess I would say if they would knock about $10 off of each plate, and cut some of the pretentious attitude, I would probably be offering a much  better review. 

I am not planning a return anytime soon.",review,bWdkyh5Ax9Nl86qCuyjQng,0,2,0,2.0,"The reviewer acknowledges decent food and good service but criticizes the high price, pretentious atmosphere, and overall value. The tone is largely negative and they explicitly state they will not return, indicating a low rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199459, Requested 1126. Please try again in 4m12.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",2,"The reviewer finds the food and service acceptable but criticizes the high prices and pretentious atmosphere, concluding they will not return. The overall tone is disappointed and negative, fitting a 2‑star rating."
9YUe5J_cPCBo_mL7-z9HCQ,2011-10-25,Ic-t_oLRMEEpmo0MfIvOwA,3,"Okay, so I like Canteen and all, but dear Lord, let's turn that music down a notch! These guys have a great happy hour, but I realistically wouldn't come here if it weren't for that. I quite enjoy the small bites' baby back ribs - the portions are so small, but since they are half price during happy hour, I get two orders! I'm not a big fan of Tequila, but I know they have a big selection (obviously). I really like the atmosphere here, and the service has always been good. I may or may not come back, but we'll see. Three solid stars from me.",review,PDRWbCZa92irf8mK5X_Kig,0,0,0,3.0,"The reviewer explicitly states ""Three solid stars from me"" and balances positive remarks (happy hour, atmosphere, service) with mild complaints (loud music, small portions). The overall tone is neutral, indicating a middle‑of‑the‑road rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199458, Requested 940. Please try again in 2m51.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",3,"The review is mixed: it praises happy hour, food, atmosphere, and service, but criticizes loud music and shows uncertainty about returning. This balanced tone aligns with a 3‑star rating."
i213sY5rhkfCO8cD-FPr1A,2012-07-12,hre97jjSwon4bn1muHKOJg,4,"Always reliably good.  Great beer selection as well as fabulous ""bitch fizz"" (ciders, etc.) and cocktails.  Their pizza is outstanding AND they have a healthy menu.  I generally steer clear of chains but this is an exception.",review,kpbhy1zPewGDmdNfNqQp-g,0,1,0,5.0,"The review is overwhelmingly positive, praising the beer selection, cocktails, pizza, and healthy menu with no complaints. The tone is enthusiastic and appreciative, indicating a top rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199457, Requested 862. Please try again in 2m17.808s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, praising beer selection, drinks, pizza, and healthy menu, with enthusiastic language and no complaints."
KCpBGuUFnOKEAS8gLAhyaA,2010-08-19,3vCkW5w6WrRms9Lon8jzHg,2,"This gas station is like the bermuda triangle of gas stations!
I came here w/ a friend on a first friday, she was DD'ing and i was her passenger ""and i ride and i ride i ride through the city's backside.."" until we eventually reached E and desperatly needed petrol. Like a suspicious siren this little green long necked demon sang to us, luring us in w/ his dino siren song. As we pulled in a car was broken down near the entrance and several dudes were milling around the engine, hood propped open, pondering their next move. I grimaced at their misfortune. We filled up, i strolled inside to pay for my friend Kathy's gas and get some munchies. I walk back out to her car and pump her gas, we chat and make jokes. All the while i notice Kathy is so sketched out, ( a case of white girl from the burbs out of her comfort zone late at night down town).
Gas pumped check. We climb back in, she turns the key in the ignition, and dead silence. A mere clicking and then nothing. SSSHHHIIIIIIITTTT.
she starts panicking, i can only help but laugh at our misfortune. Two cars in the same gas station broken down.
Our situation only seemed more dire as time passed, and each car that came to Sinclair refused to help us, or just shirked us off w/ some lame excuse.
It was only until two young mexican teenagers came to our rescue that we were able to move. the other car had managed to start up, and the boys asked the men in spanish if they could give us a jump, reluctantly they agreed. The Mexican men swung their beater over towards Kathy's engine and we hooked up the cables and...LIFE!
we said our thank yous and shook hands, and then brought the teens back to their homes, much to the protest of my scared white girl associate. 
Had it not been for those wonderful people we'd have been stranded at the Bermuda Sinclair possibly till day break.",review,pv82zTlB5Txsu2Pusu__FA,0,2,1,,Error: Expecting value: line 1 column 1 (char 0),,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199455, Requested 1233. Please try again in 4m57.216s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,Error: Expecting value: line 1 column 1 (char 0)
Nq7eB1wB2EArUICtiNePvQ,2012-02-18,y727z5s7ziROvku6F_rrIg,1,"The service here was awful, we waited patiently for over 15 minutes for our server to come by our table. Finally a hostess came by and noticed nobody was helping us and got us drinks. Another 15 minutes roll by and finally our server decides to make an appearance saying ""have you guys decided yet on what you want?"", uhh yeah!
Overall, service was poor and food was just okay. Won't be going back.",review,AOC3bEkZ7pTiXRdz0Tgp9A,1,3,1,2.0,"The review is largely negative, highlighting poor service and mediocre food. The tone is frustrated and disappointed, suggesting a low rating but not a complete condemnation.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199454, Requested 898. Please try again in 2m32.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",2,"The review is strongly negative about service, describing long waits and poor attention, while food is only described as ""just okay."" The overall tone is disappointed and the reviewer will not return, indicating a mostly negative experience with a single mild positive point."
Jje3kP5CNasYDSpH0NPRGQ,2010-10-01,OuY0JQ1vSp5-SCVipZgl7A,4,"Finally, a pizza place that satisfies the individual pizza taste buds of my family! We ordered the Rocky's Philly Steak Pizza along with a cheese pizza and both were delicious! Everyone left happy.",review,J9u2d1P-nr937LGlZ3wmHQ,0,1,0,5.0,"The review is overwhelmingly positive, praising the food and family satisfaction with no complaints, indicating a top rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199453, Requested 849. Please try again in 2m10.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, praising the food as delicious and noting that everyone left happy. No negative aspects are mentioned, and the enthusiastic tone suggests a 5‑star rating."
yc5AH9H71xJidA_J2mChLA,2007-09-09,uwGWwL5FLlNZUdokJlVbYQ,4,"This place is right up my alley.

Smithwick's on tap- check
Awesome fish & chips (award-winning for a good reason)- check
Good pub vibe accompanied by live music- check
A nice soccer following (the unofficial bar for Glasgow Celtic supporters- not my club, but good enough)- check

I'll go with 4 & 1/4 stars.",review,4zinPJ38-WxjPPomn7CPAQ,2,1,0,,Error: Unterminated string starting at: line 3 column 18 (char 46),,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199452, Requested 886. Please try again in 2m26.016s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",4,"The review lists several positive aspects (great beer, award‑winning fish & chips, lively atmosphere, good sports crowd) with no complaints, indicating a mostly positive experience that aligns with a 4‑star rating."
hfl62LX14YqNpG0g0Tj6_Q,2011-06-20,xbXkOaXLbwFsCMgsH6T9Tg,5,"After driving down a teeny dimly lit road and coming across what looked like a medical office building in the 60's, my husband and I found the amazing Fuego Bistro. We had a perfect meal there. Amazing ambiance, twinkly lights in the courtyard, live musician. Great wine. Food was so unique and delicious- I'd describe it as Southern-Spanish fusion. This meal was the highlight of our trip to Phoenix. 

If you live in Phoenix, you have no excuse to not come here. I live in Chicago and I'm sure I'll be back.",review,kWIyajQP2mEv93yj34oemg,0,1,0,5.0,"The review is overwhelmingly positive, using words like ""amazing,"" ""perfect,"" and ""highlight,"" with no complaints or negative remarks, indicating a 5‑star rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199450, Requested 926. Please try again in 2m42.432s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, praising food, ambiance, and overall experience with enthusiastic language and no negative points."
ff_QnODW0vqNWZPSTVQTsQ,2012-06-29,mvJEGVvZMqiQYRIHAWgKkg,4,The meat and bread is so fresh that it makes Mr. Goodcents my number one sub place to hit up when in the mood for a sub,review,hSEv6hOHIJt2kaFHr2vsPw,0,1,0,5.0,"The review is overwhelmingly positive, highlighting fresh meat and bread and declaring the place as the reviewer’s top sub spot. No complaints are mentioned, indicating a 5‑star rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199449, Requested 842. Please try again in 2m5.711999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, praising the freshness of meat and bread and declaring the place as the reviewer’s top sub spot, indicating a strong recommendation."
YxLiLBNTm4cOg7OlKKLmVw,2011-04-30,a8RmP9xeCGIlfFFI2uGiSA,4,"Been dining here about a year and still trying diff things from the menu and all have been good. I don't think the heat is unedible even the hottest plates are just ""good"" hot.",review,9qbNt1lvi7ZvXkHOgFguMA,0,1,0,5.0,"The review is overwhelmingly positive, noting that all dishes have been good and even the hottest plates are still enjoyable. There are no complaints or negative remarks, indicating a highly satisfied customer.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199448, Requested 851. Please try again in 2m9.168s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",4,"The review is overall positive, noting that all dishes have been good and the heat is tolerable. No negative aspects are mentioned, and the tone is neutral to mildly enthusiastic, fitting a 4‑star rating."
UKgSs_SJzW9fu4CwhIV1yA,2009-04-23,fnzmOhh79nb1qaRocnJ7Jw,4,"As a travel consultant for cre8adventures.com, we came away impressed. This is a moderately priced getaway of unquestionable value. For travelers seeking style in an in-town locale, this chic desert retreat may currently fall behind the Mondrian, but it easily surpasses Chaparral Suites next door. The staff is showing off its Kimpton training, and the service standards were very welcome. This hotel gets high marks on all fronts.

Taggia, the hotel's new restaurant, is a stylish Italian venue with a unique Ligurian-anchored menu that features fresh seafood and creative traditionally inspired dishes. A large kiva-style fireplace warms the alfresco section, and waterfalls surround it.

The only downside is that Kimpton hasn't fully finished up on the room makeovers yet. Compared with Kimpton's usual attention to room furnishings and design, these digs are mild-mannered. The older patterned carpeting was disappointing.

Still Kimpton has done an admirable and feverish job at making over this property. Kudos.",review,PvCYySMGaIqknBgobceLzg,1,2,0,4.0,"The review is largely positive, highlighting good value, stylish design, and excellent service, with only minor complaints about unfinished room makeovers and carpeting. This balanced but favorable tone suggests a 4‑star rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199447, Requested 1014. Please try again in 3m19.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,Error: Unterminated string starting at: line 3 column 18 (char 43)
1Duul3qCnLrNak1Np-iHfw,2008-05-10,dBt9em8zuiBmi0afyDGPbw,4,"I really love Pita Jungle.  My first experience was at the one downtown, and now, I have to get my fix.  I found this location since it is close to my home, and wanted to check it out.

Upon entering, I was pleased with the location.  Well decorated, clean, good lighting, ample seating.  I was greated by the hostess, and sat at the bar.  The place was pretty busy, and I was by myself.  I was greeted in a quick manner by a nice server from behind the bar.  I took a moment to review my menu, and decided to skip a full meal and go for some lentil soup.

Now, here is where things get dicey.  I won't hold it against Pita Jungle, but I have to put this in the review.  First, after being seated, I noticed that it was a little toasty in there.  I think they could have turned up the A/C.  I am sure if I had been drinking, I probably would have broken a slight sweat, as it was warm in here.  

Secondly, after I ordered my lentil soup, it took what seemed like forever to get it.  I did not time it with a stop watch, but it took a long time for just a bowl of soup.  Secondly, when I did get the lentil soup, I didn't care for it.  It looked kinda gross and didn't taste all that great.  And, in case you were wondering, NO, I didn't send it back or complain.  I was to tired and didn't feel like being a sourpuss.

The other problem that I experienced, was the server girl brought out my check WAY before I was ever served my food.  I hate that!  At least bring my bill with my food, not before!

Aside from that, I dig this place.",review,JffajLV-Dnn-eGYgdXDxFg,3,3,3,3.0,"The reviewer expresses overall fondness for the restaurant and praises its ambiance and service, but also lists several significant complaints (warm environment, slow and unsatisfactory soup, early check). The mixed sentiment and moderate criticism suggest an average rating rather than a high or low one.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199445, Requested 1197. Please try again in 4m37.344s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,Error: Expecting value: line 1 column 1 (char 0)
X3icXUyW9vS4UXY6V_MR4w,2011-04-24,2zCYD1tuTkHvwlUS9QDk2A,3,"I only go here when my little cousin is in town and he adores this place. My cousin is 4 years old and obsessed with trains so he loves the small train display, the stationary trains you can walk through and the little train that goes around the park that you can ride on. A definite place to go with little kids especially if they like the trains.",review,8eH7olqrxizIdscDZvE-Nw,0,0,0,5.0,"The review is overwhelmingly positive, highlighting the park’s attractions for children and expressing enthusiasm without any complaints or negative remarks.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199444, Requested 885. Please try again in 2m22.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",4,"The review is positive and enthusiastic, highlighting a unique attraction for kids. No negative aspects are mentioned, but the praise is moderate rather than exceptionally glowing, suggesting a solid 4‑star rating."
TfTlOE6h9E9o34dEkw9L_w,2008-01-14,ohJHvAieUmjf3WWWs7bfjA,3,"I really wanted to fall madly in love with this place, I mean, a British themed pub in Heritage Square? So promising. 

As you walk in, the bartender is standing behind in an elaborate wooden bar structure. This made me think publican instead of bartender (as in ""Mate, I'll take a pint and d'ya have any rooms available?""), which is probably the idea. As there was nice selection of draught beers, we walked around to the bar to the right and ordered a couple of pints. I ordered a Boddingtons, my friend ordered a Stateside micro brew. (Would have been nice if they had Old Peculiar on tap, but you can't have everything.) 

Due to the combination of things cooking in the kitchen, it smelled a bit like my grandma's house. This prompted us to make a beeline for the patio decorated with super-heavy wood furniture. I assume this is to discourage thieves from selling their tables and chairs on the black market. Smart. The piped-in music selection that night was a bit off-putting, in fact, one of the other patrons commented on it as well. It appeared to be a satellite radio station that specialized in 80s hits like Wham! and Depeche Mode. I guess George Michael and David Gahan ARE British. Indeed! Wikipedia just informed me that ""Dave Gahan (born May 9, 1962 in Epping, Essex, England) is the baritone lead singer for the English electronic band Depeche Mode, and is also an accomplished solo artist."" Now I feel better. 

There are many cozy nooks in this place, so that would be a good thing if you wanted to have some one-on-one time. They were also playing football (soccer) on the flat screens, so should make some team scarf-wearing Brit ex-pats in the Valley very happy.

Will I be back to try the food? Probably at some point. But, for another round of drinks, I think I'll wait for a Friday or Saturday night when it's hopping.",review,OYpsdMcpdCdlkknpgpFMLA,1,1,1,,Error: Expecting value: line 1 column 1 (char 0),,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199443, Requested 1234. Please try again in 4m52.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,Error: Expecting value: line 1 column 1 (char 0)
wH9WtaTlrRawH_IpK90RPg,2010-05-04,e-QDXrRuDBSZOnzGLuAjOw,4,"With a name like ""The Lodge"", I thought I was going to an old dirty restaurant with some of the neighborhood locals. We went here after a soccer game two weeks ago, and I have to say, I thought I was going to be disappointed. I expected greasy food, and grimy scenery. This was not the case, although the scenery was mildly disturbing as most of the decor included some dearly departed wildlife. I had a great sandwich I believe called the healthy choice, that was supposedly was healthy? It came on this great thick toasted buttery whole grain bread, egg whites, hollindase sauce, tomato and avocado. It was one of the best sandwiches I have ever had. I don't think it was a calorie saver by any means but I am sure it was just the idea it was made with healthier ingredients. For a lodge, this was a terrific restaurant, and yes this is a compliment by far, joking aside, as you remember my thoughts of what a lodge was all about. This is nothing like the local VFW. The only other scary part was this jerk at the bar decided to take his shirt off, and throw it across the room. And ladies, no, this was definitely not a pretty sight nor was it funny. They need to enforce the shirt and shoes required law here otherwise it will earn a lodgey reputation from me. Luckily, as this ghastly sight appeared, we quickly disappeared on our way home.",review,DFQ95g3s1oi-VcDZEO2TOA,0,0,0,,Error: Expecting value: line 1 column 1 (char 0),,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199442, Requested 1102. Please try again in 3m55.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,Error: Expecting value: line 1 column 1 (char 0)
rrd7NeAgARDNzPsxxsBJiQ,2009-09-01,x2KQET-oO_y-3W3IWXrjzQ,5,"I'm not going to lie - I indulged in fantasies about Howard Roark during the course of my 90-minute Insights tour. His spirit and convictions were brought to life by FLW and being in this incredible complex where he lived, worked and taught was indescribably cool.  The tour takes you around the property and through many of the rooms, restored to various periods of Frank's life. I was a bit dismayed at the disrepair some of the rooms are in, so I spent money in the gift shop hoping it will go to repairing some sad looking chairs and windowpanes.  
Overall, the tour guides are genius at describing and making you feel like you're seeing things through FLW's eyes with his vision on architecture and lifestyle.  This is not to be missed!",review,-ZDJ8KSpOHhCPrwi6F-_Ug,0,0,0,,Error: Unterminated string starting at: line 3 column 18 (char 43),,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199440, Requested 971. Please try again in 2m57.552s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",4,"The review is largely enthusiastic and recommends the tour, but notes some disrepair in rooms, indicating a minor issue. Overall sentiment is positive with a slight negative note, fitting a 4‑star rating."
CWoXwnoxdFihXB1KhH9goA,2012-07-21,UjfIUMfKaB04M_R2hYAmPw,5,"I got a coupon at a past Yelp event to try them out and I'm SO glad I did!  Massage Envy really exceeded my wildest expectations for a chain that offers affordable rates for massage therapy.  I was pleasantly surprised by the level of expertise and professionalism that I experienced!

My massage therapist was Dannie and she worked through my trigger points and loosened my tight muscles with an intuition that I have rarely experienced.

I highly recommend this place and hope to return soon!",review,wIi2J1UGRB2G_3vu5eNK3g,0,1,0,5.0,"The review is overwhelmingly positive, praising the therapist’s expertise, professionalism, and the overall experience. No complaints are mentioned, and the user explicitly recommends the place and hopes to return, indicating a 5‑star rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199439, Requested 907. Please try again in 2m29.472s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",5,"The review is overwhelmingly positive, with enthusiastic praise, superlatives, and a strong recommendation, indicating a 5‑star rating."
B8ujMtvvpHyEQ2r_QlAT2w,2009-02-04,lkXM8gxdU1qQVCHggDfsyQ,4,"I didn't pay much attention to this place for several years.  Passed it many times, just didn't catch my eye enough for me to remember it on those nights when I desperately try to think of some new place to try.

I've since been here twice (over about a 3 month time span), and I really love it.  First time, had great food (all server recommendations - although he disappeared prior to arrival of meal, seemed to be doing side work so he could bolt out).  Great although somewhat minimal service for the second half of our dinner, former waiter did not say he was leaving, we sat for a little while before someone new arrived.  Ambiance and company made it barely noticeable.   Personally, I don't care as long as I get good service.  We're not family, I don't need an apology or heartfelt goodbye.  The garlic app - what it is called? - your server will know, it's probably their most popular dish, it is AMAZING.  Order this unless you hate garlic or are on a diet.  I consider myself a good cook, but I would leave this up to Richardsons.  As I write this I realize the whole reason for my review is that dish, because I don't remember anything else I had.  Stopped by for drinks the second time, ended up ordering a pizza, expected little since it didn't mesh with the menu, it was really quite good.  Bartender was great (I think he was actually the take-over waiter from my previous visit).  Very cozy place, if you come later or are are willing to wait, you can get a private table in a cave like nook.  The place is not cheap, comparative to other finer dining establishments.  Overall, a lively but romantic place with character, good food, and decent service.",review,zsBmBMbZhPuWKueEyKoI1Q,0,0,0,4.0,"The review is largely positive, praising the food (especially the garlic appetizer), ambiance, and overall experience. Minor service lapses are noted but not enough to outweigh the positives, suggesting a solid 4‑star rating.",,"Error: Error code: 429 - {'error': {'message': 'Rate limit reached for model `openai/gpt-oss-20b` in organization `org_01jmgtj24gf79srbwzt7zb1wre` service tier `on_demand` on tokens per day (TPD): Limit 200000, Used 199438, Requested 1178. Please try again in 4m26.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,Error: Expecting value: line 1 column 1 (char 0)
